step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,is_fraud,is_flagged_fraud
704,CASH_IN,2299.0,C500246386,8686.06,6387.06,C372180322,237.23,2536.23,0,0
469,TRANSFER,130979.45,C428622087,20958.85,0.0,C668534156,553164.74,684144.19,0,0
38,PAYMENT,24229.37,C461048244,46145.89,21916.52,M528541743,763.96,24993.33,0,0
157,PAYMENT,95.15,C341633466,27463.26,27368.11,M129472921,14943.03,15038.18,0,0
381,CASH_IN,29464.24,C521440202,439.52,0.0,C107279392,19703.53,49167.77,0,0
665,TRANSFER,7253.15,C431499439,511.8,0.0,C392288877,10255.59,17508.74,0,0
111,PAYMENT,12610.38,C487310910,16231.2,3620.82,M111288514,3715.78,16326.16,0,0
142,CASH_IN,951.51,C937574163,43170.59,42219.08,C822400260,15735.65,16687.16,0,0
343,CASH_OUT,69159.76,C156516594,1107.65,0.0,C547803881,2081.73,71241.49,0,0
644,PAYMENT,566.14,C502626051,1053.75,487.61,M503886381,4229.81,4795.95,0,0
57,PAYMENT,70536.01,C991176355,3562.48,0.0,M486633279,2199.57,72735.58,0,0
358,CASH_IN,11683.98,C763115406,16208.64,4524.66,C122355340,4899.43,16583.41,0,0
370,TRANSFER,4676.95,C791403675,7802.75,3125.8,C500089577,414.52,5091.47,0,0
439,PAYMENT,2730.24,C454151280,901047.9,898317.66,M620442843,102567.87,105298.11,0,0
589,TRANSFER,12747.23,C328449788,9338.12,0.0,C986996619,961.38,13708.61,0,0
587,PAYMENT,50047.61,C851130901,17504.22,0.0,M366985804,7666.29,57713.9,0,0
99,TRANSFER,91.78,C746221520,5403.46,5311.68,C431123442,4430.65,4522.43,0,0
273,PAYMENT,5610.29,C342399061,289444.85,283834.56,M595713475,520.17,6130.46,0,0
581,CASH_OUT,2361.43,C737346281,284.82,0.0,C144739632,49104.68,51466.11,0,0
334,CASH_OUT,25995.47,C263644889,2398.94,0.0,C188743761,4032.81,30028.28,0,0
397,TRANSFER,884.76,C967612700,351267.59,350382.83,C119627014,4275.05,5159.81,0,0
128,TRANSFER,2036.44,C128890699,466122.43,464085.99,C248268206,18525.69,20562.13,0,0
433,PAYMENT,24313.92,C939371598,3370.46,0.0,M392046966,437.27,24751.19,0,0
73,PAYMENT,2333.04,C920569550,2690.53,357.49,M926019022,3411.93,5744.97,0,0
192,DEBIT,17841.75,C369685690,12569.63,0.0,C825394541,22017.61,39859.36,0,0
173,CASH_OUT,1298.22,C186607697,2734.45,1436.23,C208137337,1308.23,2606.45,0,0
648,CASH_IN,5029.39,C723722911,251.94,0.0,C152808869,69386.43,74415.82,0,0
448,CASH_OUT,803.79,C795822155,18396.63,17592.84,C547247055,5244.92,6048.71,0,0
241,CASH_OUT,2405.13,C620723396,50172.47,47767.34,C583203082,6204.7,8609.83,0,0
648,CASH_OUT,1171.51,C692936779,2216.25,1044.74,C217109788,341916.12,343087.63,0,0
256,CASH_OUT,11735.76,C107984372,141590.58,129854.82,C757206730,60712.31,72448.07,0,0
250,TRANSFER,16335.57,C204946204,109966.86,93631.29,C382580966,1157.85,17493.42,0,0
167,DEBIT,461.93,C368317943,162.79,0.0,C626958817,1442.61,1904.54,0,0
14,TRANSFER,36060.5,C322570735,9044.36,0.0,C431451961,55196.15,91256.65,0,0
223,PAYMENT,4309.55,C959211979,28165.25,23855.7,M310546741,113090.01,117399.56,0,0
528,CASH_OUT,1860.41,C575640646,658.24,0.0,C383756886,522.24,2382.65,0,0
374,CASH_OUT,1009.17,C547585054,9970.85,8961.68,C443479550,8693.04,9702.21,0,0
566,PAYMENT,3550.32,C521643409,400191.72,396641.4,M544455556,9996.48,13546.8,0,0
35,TRANSFER,2476.33,C903071288,57062.03,54585.7,C806948760,66550.84,69027.17,0,0
568,DEBIT,156.25,C143739680,28797.05,28640.8,C133688058,22291.39,22447.64,0,0
733,CASH_IN,2507.22,C486876554,1236.81,0.0,C697177543,14752.33,17259.55,0,0
674,TRANSFER,,C475459194,1491.23,0.0,C851137929,16020.72,18531.14,0,0
558,CASH_OUT,,C224381497,6047.61,0.0,C451786051,7190.6,15229.82,0,0
382,PAYMENT,6403.27,C157055146,212013.92,205610.65,M199353015,7429.21,13832.48,0,0
277,DEBIT,645.06,C337158950,8022.89,7377.83,C835080997,142024.19,142669.25,0,0
705,TRANSFER,521.37,C901371495,147694.19,147172.82,C964098703,1856.41,2377.78,0,0
465,DEBIT,41477.2,C680310276,76.32,0.0,C214391420,44138.91,85616.11,0,0
651,TRANSFER,5455.91,C152960636,2482.28,0.0,C616346974,3895.2,9351.11,0,0
636,PAYMENT,5532.43,C864959337,3858.57,0.0,M959220490,14513.32,20045.75,0,0
635,DEBIT,19024.94,C877377231,2013.6,0.0,C214489845,53041.27,72066.21,0,0
544,DEBIT,643.65,C657934972,5449.34,4805.69,C966477926,48575.55,49219.2,0,0
356,CASH_IN,5217.09,C819091225,20887.25,15670.16,C913566332,1931.5,7148.59,0,0
303,CASH_IN,3420.12,C391091275,13380.28,9960.16,C559224194,10162.93,13583.05,0,0
95,PAYMENT,456.68,C740618021,20554.94,20098.26,M806325131,3726.34,4183.02,0,0
350,TRANSFER,1696.29,C371159411,60212.13,58515.84,C218671783,68.5,1764.79,0,0
96,PAYMENT,,C138153905,478.78,0.0,M104003860,12116.31,14983.04,0,0
373,PAYMENT,11530.68,C545630724,284.54,0.0,M251936712,112450.85,123981.53,0,0
401,PAYMENT,440.74,C559771889,9129.12,8688.38,M675878942,14135684.51,14136125.25,0,0
371,TRANSFER,1869.35,C411916090,8530.02,6660.67,C941567549,4590.87,6460.22,0,0
684,DEBIT,4858.01,C457052295,1207.84,0.0,C352269129,9707.03,14565.04,0,0
226,PAYMENT,7808.55,C634321195,83.73,0.0,M961863036,2278.12,10086.67,0,0
436,PAYMENT,1425.59,C565531046,31434.35,30008.76,M487166824,155692.18,157117.77,0,0
636,TRANSFER,486715.37,C478166802,4128.56,0.0,C763877104,233.29,486948.66,1,1
47,TRANSFER,,C281123094,227.63,0.0,C811575693,11944.24,14234.3,0,0
283,CASH_OUT,12503.06,C402336501,2798.42,0.0,C930963498,959.48,13462.54,0,0
239,CASH_OUT,1407.39,C961257912,61780.93,60373.54,C702418804,83341.11,84748.5,0,0
439,CASH_IN,,C294353094,351.37,0.0,C298158073,4135.54,5004.35,0,0
440,PAYMENT,2798.95,C389242261,2681.07,0.0,M648007994,97464.33,100263.28,0,0
629,DEBIT,1735.03,C793879782,17688.62,15953.59,C215660609,124516.09,126251.12,0,0
664,TRANSFER,406.66,C520992442,177548.61,177141.95,C203824447,47761.69,48168.35,0,0
395,DEBIT,8694.12,C271982553,59722.19,51028.07,C689126757,1270.19,9964.31,0,0
240,TRANSFER,10753.7,C533680325,24804.99,14051.29,C333993428,220718.8,231472.5,0,0
551,DEBIT,180.92,C164214841,5459.47,5278.55,C807817893,4472.0,4652.92,0,0
212,DEBIT,344.75,C315568630,1438.61,1093.86,C193095955,33232.85,33577.6,0,0
85,DEBIT,682.31,C776401766,67828.22,67145.91,C314384562,86656.35,87338.66,0,0
694,CASH_IN,20037.57,C311499878,144846.04,124808.47,C470986300,157715.33,177752.9,0,0
117,PAYMENT,13073.81,C975346728,541.76,0.0,M217333259,21000.49,34074.3,0,0
5,PAYMENT,882.15,C275937729,18058.63,17176.48,M620922250,795111.63,795993.78,0,0
297,TRANSFER,3865.66,C609835514,4041.07,175.41,C301498041,24858.56,28724.22,0,0
315,DEBIT,3907.99,C589884518,12771.92,8863.93,C991677278,19070.85,22978.84,0,0
197,TRANSFER,2558.0,C578475063,22885.78,20327.78,C283406673,20335.68,22893.68,0,0
233,CASH_OUT,299.14,C926585803,22233.71,21934.57,C766357261,84758.02,85057.16,0,0
495,CASH_IN,1575.05,C919967661,47487.84,45912.79,C508305043,21646.82,23221.87,0,0
625,CASH_IN,3229.11,C850474584,11951.84,8722.73,C537352158,11397.5,14626.61,0,0
165,TRANSFER,2895.78,C282707617,28737.79,25842.01,C471776915,6700.58,9596.36,0,0
560,TRANSFER,7911.81,C466280313,13429.29,5517.48,C815413071,4138.81,12050.62,0,0
280,TRANSFER,6252.95,C810309959,7844.09,1591.14,C311558132,174.23,6427.18,0,0
221,CASH_IN,1326.04,C781385538,2141.88,815.84,C857165827,2166.87,3492.91,0,0
713,DEBIT,716.13,C831732369,12081.59,11365.46,C831008649,2800.24,3516.37,0,0
312,PAYMENT,26634.1,C116220436,2296.58,0.0,M666638745,29098.42,55732.52,0,0
315,PAYMENT,3534.43,C579946628,1022.85,0.0,M394064942,20868.82,24403.25,0,0
463,CASH_IN,6449.43,C309708235,165260.05,158810.62,C755068571,1864.29,8313.72,0,0
156,PAYMENT,22292.59,C717086130,9975.83,0.0,M774804735,1301.9,23594.49,0,0
107,PAYMENT,1078.39,C900856734,9313.92,8235.53,M623023216,2598.49,3676.88,0,0
418,DEBIT,6435.59,C466735350,1154.99,0.0,C571682089,38459.16,44894.75,0,0
604,PAYMENT,1133.53,C713898334,9157.17,8023.64,M969744273,12024.9,13158.43,0,0
395,CASH_IN,735.5,C233901350,26782.43,26046.93,C644157073,13378.54,14114.04,0,0
297,CASH_OUT,196.74,C381902570,2122.77,1926.03,C260344359,16.27,213.01,0,0
128,DEBIT,468.02,C192695971,440.73,0.0,C643354925,18850.79,19318.81,0,0
612,CASH_IN,1342.92,C439578601,101257.69,99914.77,C379925542,76.84,1419.76,0,0
321,DEBIT,8685.51,C183674563,36051.99,27366.48,C728168906,86715.34,95400.85,0,0
297,CASH_OUT,1178.15,C212174316,37.53,0.0,C496350014,931.65,2109.8,0,0
527,CASH_OUT,1440.61,C563846335,363468.6,362027.99,C354362728,13043.45,14484.06,0,0
561,DEBIT,2846.55,C369618697,7589.11,4742.56,C106511461,13410.58,16257.13,0,0
437,CASH_IN,1856.23,C930330201,11409.29,9553.06,C193553011,55543.77,57400.0,0,0
50,PAYMENT,2986.04,C993348345,3212.25,226.21,M798022047,7833.05,10819.09,0,0
258,PAYMENT,933.48,C751587949,408854.1,407920.62,M225954006,3033.49,3966.97,0,0
314,DEBIT,1279.97,C449422633,5565.82,4285.85,C328003501,1280.99,2560.96,0,0
505,CASH_OUT,6667.76,C839910223,7508.24,840.48,C475322489,16986.6,23654.36,0,0
21,CASH_OUT,153.66,C203480301,19077.68,18924.02,C979392736,213.96,367.62,0,0
391,DEBIT,1445.94,C758227755,553.7,0.0,C202679243,1960.62,3406.56,0,0
446,DEBIT,5813.84,C822826434,9462.42,3648.58,C217226959,554.76,6368.6,0,0
702,PAYMENT,119.6,C420822988,3660.82,3541.22,M182241568,1796.59,1916.19,0,0
486,DEBIT,728.19,C344706050,1594.53,866.34,C301637010,2080.27,2808.46,0,0
436,PAYMENT,546.03,C655883926,9852.88,9306.85,M390048600,12151.69,12697.72,0,0
742,CASH_IN,168.79,C764745075,14883.5,14714.71,C195165920,56318.41,56487.2,0,0
274,CASH_OUT,97.6,C176989828,26441.11,26343.51,C775695091,347410.39,347507.99,0,0
519,PAYMENT,4270.67,C173872282,2612.46,0.0,M116751778,3604.67,7875.34,0,0
6,TRANSFER,3399.92,C622872726,171840.76,168440.84,C219481478,2763.19,6163.11,0,0
384,TRANSFER,4743.7,C617460254,6199.28,1455.58,C789721963,163.8,4907.5,0,0
673,CASH_IN,9194.7,C421148239,85793.36,76598.66,C470244832,50743.67,59938.37,0,0
320,CASH_IN,23509.07,C725857015,14937.31,0.0,C484864607,1056.37,24565.44,0,0
287,CASH_IN,617.47,C725369072,25475.98,24858.51,C841496711,6201.43,6818.9,0,0
335,DEBIT,3004.21,C671463032,23739.75,20735.54,C931937902,8041.59,11045.8,0,0
556,CASH_OUT,3156.54,C622199790,2979.51,0.0,C328362336,76256.24,79412.78,0,0
563,PAYMENT,1374.61,C138958042,11080.19,9705.58,M601436599,327.4,1702.01,0,0
610,CASH_OUT,4681.06,C523100575,3896.73,0.0,C557778750,3704.9,8385.96,0,0
530,CASH_IN,1151.94,C153272331,4210.98,3059.04,C674557436,23198.29,24350.23,0,0
248,DEBIT,3693.61,C658840458,13653.92,9960.31,C656820883,181188.23,184881.84,0,0
392,CASH_IN,2335.5,C988818397,13915.51,11580.01,C680764560,9959.38,12294.88,0,0
543,DEBIT,15959.33,C250238874,29306.43,13347.1,C602940908,77238.6,93197.93,0,0
201,CASH_OUT,8605.9,C800229866,5029.56,0.0,C124907613,52648.54,61254.44,0,0
619,TRANSFER,5920.3,C133776997,43672.36,37752.06,C589277125,10323.8,16244.1,0,0
320,CASH_IN,2284.3,C876812100,193567.65,191283.35,C513570787,15522.04,17806.34,0,0
257,DEBIT,2268.84,C465485813,8767.56,6498.72,C103442937,28827.52,31096.36,0,0
23,CASH_OUT,21499.37,C811887914,2156.09,0.0,C107360405,1795490.3,1816989.67,0,0
688,PAYMENT,1843.29,C102770728,713.19,0.0,M381015497,38225.9,40069.19,0,0
731,DEBIT,26249.29,C877092667,1205.68,0.0,C233549072,9344.58,35593.87,0,0
630,TRANSFER,8517.31,C151086578,10767.22,2249.91,C649354430,575.89,9093.2,0,0
526,CASH_IN,7984.13,C614760687,26820.24,18836.11,C347789492,2175.62,10159.75,0,0
55,CASH_OUT,748.08,C130629833,7735.56,6987.48,C290428374,265779.28,266527.36,0,0
654,PAYMENT,1502.71,C984910490,43947.8,42445.09,M505461198,537.83,2040.54,0,0
732,CASH_OUT,15297.7,C248938098,10409.85,0.0,C967337251,2269.91,17567.61,1,0
188,PAYMENT,9944.09,C278592927,1895.79,0.0,M321973278,41768.02,51712.11,0,0
228,PAYMENT,4271.36,C994132755,-1092.02,0.0,M558186927,2748.17,7019.53,0,0
332,TRANSFER,2945.7,C163619752,109468.72,106523.02,C381019529,5769.79,8715.49,0,0
150,CASH_OUT,1570.14,C796845456,3505.83,1935.69,C514291298,6520.8,8090.94,0,0
340,CASH_IN,2482.66,C728286975,65967.78,63485.12,C151618065,2253.72,4736.38,0,0
476,DEBIT,1178.77,C351066529,5874.55,4695.78,C482937298,466.67,1645.44,0,0
336,CASH_OUT,1369.26,C251232286,123331.37,121962.11,C276421336,3073.23,4442.49,0,0
673,PAYMENT,3298.69,C493045552,2819.01,0.0,M379361934,13444.55,16743.24,0,0
211,TRANSFER,622.13,C156287501,2027.13,1405.0,C952342720,152627.68,153249.81,0,0
215,DEBIT,896.34,C704875030,6112.87,5216.53,C602766712,1056.39,1952.73,0,0
313,CASH_OUT,6844.53,C496374891,11876.48,5031.95,C203669525,138.81,6983.34,0,0
694,CASH_OUT,1548.13,C807156394,433.05,0.0,C472287906,202.24,1750.37,0,0
602,TRANSFER,,C566372801,1604.27,0.0,C417804175,10207.14,12820.1,0,0
431,CASH_OUT,7541.89,C163604640,19803.05,12261.16,C780167807,7612.53,15154.42,0,0
64,PAYMENT,1718.2,C867741160,3553.06,1834.86,M127381961,10763.94,12482.14,0,0
576,TRANSFER,1301.38,C768031386,3599.83,2298.45,C858693590,10698.1,11999.48,0,0
161,PAYMENT,2379.25,C601493393,596.52,0.0,M374082649,24216.24,26595.49,0,0
718,CASH_IN,986.23,C437429491,131146.29,130160.06,C196330119,4102.63,5088.86,0,0
671,DEBIT,5506.97,C850779288,23081.57,17574.6,C360227528,26179.97,31686.94,0,0
397,CASH_IN,2026.32,C412416302,8396.47,6370.15,C197847721,1620.65,3646.97,0,0
623,CASH_IN,2074.24,C760274909,4795.64,2721.4,C195582675,6671.62,8745.86,0,0
445,CASH_OUT,2807.91,C494264090,3461.3,653.39,C550852808,4443.45,7251.36,0,0
735,DEBIT,2930.62,C153023509,629.88,0.0,C788170377,1315.34,4245.96,0,0
715,CASH_OUT,12886.16,C487305022,11195.46,0.0,C409811602,400330.06,413216.22,0,0
439,CASH_OUT,2819.88,C143725222,22945.5,20125.62,C145256416,1466.47,4286.35,0,0
131,PAYMENT,2311.52,C679840298,28609.02,26297.5,M907963663,940.11,3251.63,0,0
675,TRANSFER,197.36,C296657719,2536.14,2338.78,C279588166,1012.37,1209.73,0,0
534,CASH_OUT,15464.36,C378905926,2115.6,0.0,C318662832,6563.7,22028.06,0,0
474,DEBIT,224.24,C754141420,159974.08,159749.84,C761440722,27235.24,27459.48,0,0
551,CASH_OUT,1481.64,C793934769,875.1,0.0,C740922300,213511.92,214993.56,0,0
587,DEBIT,1800.62,C422779725,2754.02,953.4,C494366794,306688.98,308489.6,0,0
579,TRANSFER,104.78,C279555444,62411.33,62306.55,C267084494,2440.51,2545.29,0,0
66,DEBIT,473.86,C788234297,10114.66,9640.8,C618174155,1035.28,1509.14,0,0
498,DEBIT,,C445832016,4438.51,0.0,C288915488,64275.6,80222.12,0,0
278,TRANSFER,1577.25,C768588547,15662.85,14085.6,C578029939,16965.13,18542.38,0,0
364,PAYMENT,42106.77,C527509398,7634.42,0.0,M493223275,27701.57,69808.34,0,0
105,DEBIT,8137.26,C274368723,1271.6,0.0,C652884034,25556.04,33693.3,0,0
690,TRANSFER,328.55,C763494165,4794.87,4466.32,C820778096,73219.24,73547.79,0,0
447,DEBIT,762.65,C316732539,490.54,0.0,C675601385,3032.9,3795.55,0,0
439,CASH_OUT,1648.38,C626619666,59506.12,57857.74,C537916143,152349.27,153997.65,0,0
356,PAYMENT,636.73,C929440118,10409.87,9773.14,M587547701,4088.65,4725.38,0,0
216,CASH_IN,3817.63,C186204666,18948.85,15131.22,C889408118,1882.72,5700.35,0,0
81,CASH_IN,801.55,C280014944,3998.13,3196.58,C237031205,454.68,1256.23,0,0
252,CASH_IN,1329.67,C341054500,1349.08,19.41,C791499309,160.98,1490.65,0,0
505,TRANSFER,1020.88,C482721695,5199.46,4178.58,C943989202,2021.13,3042.01,0,0
657,CASH_OUT,823.86,C934329755,2027.79,1203.93,C830448658,4172.53,4996.39,0,0
183,DEBIT,9192.27,C179131837,282.4,0.0,C423525130,2741.78,11934.05,0,0
524,DEBIT,9349.45,C330298338,3534.43,0.0,C985328280,45766.38,55115.83,0,0
296,DEBIT,1015.16,C825739478,729998.31,728983.15,C932699723,6762.17,7777.33,0,0
465,DEBIT,,C409815913,108197.78,108058.07,C705480835,4605.85,4745.56,0,0
540,TRANSFER,2554.91,C864682407,605378.4,602823.49,C775068617,85596.28,88151.19,0,0
634,CASH_OUT,32517.26,C556285646,406.48,0.0,C658712251,4166.4,36683.66,0,0
576,CASH_OUT,1393.28,C844246793,571.88,0.0,C236574164,2545.33,3938.61,0,0
155,DEBIT,1128.63,C499054213,10442.97,9314.34,C407468219,24.63,1153.26,0,0
37,CASH_OUT,791535.81,C769217224,6331.13,0.0,C306472872,1111.08,792646.89,1,1
706,DEBIT,23445.67,C367249428,1565.24,0.0,C911254207,2082.2,25527.87,0,0
178,DEBIT,1269.42,C168789962,8467.91,7198.49,C477926938,1603.37,2872.79,0,0
502,CASH_IN,2226.54,C310123870,989316.51,987089.97,C830441981,19369.78,21596.32,0,0
389,DEBIT,1906.6,C550946659,405.41,0.0,C122819156,434.33,2340.93,0,0
546,PAYMENT,3005.05,C877128518,4781.35,1776.3,M716337555,68848.84,71853.89,0,0
730,TRANSFER,833.06,C889056573,21465.37,20632.31,C262816099,34970.5,35803.56,0,0
482,DEBIT,551.13,C209528604,559.75,8.62,C484332949,15090.99,15642.12,0,0
329,PAYMENT,1138.67,C545837561,6778.29,5639.62,M213171055,13214.23,14352.9,0,0
559,CASH_IN,70117.04,C149847800,33888.11,0.0,C813461446,10465.76,80582.8,0,0
40,CASH_IN,33233.34,C959875700,16945.28,0.0,C329069892,2996.28,36229.62,0,0
167,CASH_IN,4801.48,C292748086,806.71,0.0,C210165482,216790.91,221592.39,0,0
215,CASH_OUT,256228.24,C725055246,5473310.99,5217082.75,C463194292,15968.53,272196.77,0,0
110,DEBIT,664.51,C292056481,89405.51,88741.0,C203653357,122867.76,123532.27,0,0
611,PAYMENT,13301.87,C649782121,38670.35,25368.48,M341011508,68812.04,82113.91,0,0
196,CASH_OUT,339.04,C264595730,10889.19,10550.15,C696449547,313513.26,313852.3,0,0
266,DEBIT,3505.18,C206001557,43343.7,39838.52,C381059740,125.49,3630.67,0,0
169,CASH_OUT,7956.83,C539465511,782.89,0.0,C979221659,123068.63,131025.46,0,0
643,CASH_OUT,14617.54,C242871009,622.27,0.0,C542875770,65.8,14683.34,0,0
117,CASH_OUT,7360.91,C416724075,266691.45,259330.54,C383555843,12733.57,20094.48,0,0
208,DEBIT,18493.02,C609818158,2767.37,0.0,C214249294,203.06,18696.08,0,0
662,DEBIT,1487.85,C139029190,32775.48,31287.63,C386336872,12722.9,14210.75,0,0
128,DEBIT,,C996293837,199925.63,184136.33,C763431541,2548.44,18337.74,0,0
501,PAYMENT,,C683643939,361563.77,349795.34,M573080649,855071.37,866839.8,0,0
564,PAYMENT,90115.87,C636915378,6957.05,0.0,M969516509,1089.2,91205.07,0,0
81,CASH_IN,10751.88,C829064305,1423.33,0.0,C233850885,293.1,11044.98,0,0
621,DEBIT,332.65,C207823919,1334.13,1001.48,C323396472,35575.63,35908.28,0,0
433,CASH_OUT,4562.04,C676312396,182875.0,178312.96,C420526125,7430.03,11992.07,0,0
201,CASH_OUT,821.2,C287790149,71246.05,70424.85,C858344560,139.48,960.68,0,0
195,PAYMENT,4333.87,C462595350,735.53,0.0,M481533887,361852.96,366186.83,0,0
425,DEBIT,12487.0,C755873067,2186.63,0.0,C830656257,308.18,12795.18,0,0
213,CASH_IN,9325.1,C306431520,22154.67,12829.57,C870157872,3271.39,12596.49,0,0
577,PAYMENT,1435.98,C857738828,267.62,0.0,M302161091,2677.68,4113.66,0,0
36,CASH_IN,1987.4,C466388083,936.14,0.0,C577204872,29024.69,31012.09,0,0
582,CASH_IN,4764.69,C588544134,3790.78,0.0,C365581075,92786.16,97550.85,0,0
206,CASH_OUT,5001.49,C855059314,4597.15,0.0,C688618201,269.51,5271.0,0,0
363,CASH_IN,28149.09,C414909931,44.71,0.0,C465860830,2652.92,30802.01,0,0
141,DEBIT,7021.16,C587554407,5699.73,0.0,C700422252,1675.92,8697.08,0,0
448,PAYMENT,2523.76,C785950113,402779.02,400255.26,M935580222,14289.75,16813.51,0,0
646,CASH_OUT,2101.06,C509046877,2408.39,307.33,C107083361,1615.89,3716.95,0,0
221,CASH_OUT,691.6,C454047228,205656.92,204965.32,C561175408,10682.16,11373.76,0,0
23,DEBIT,5230.74,C825748573,24854.0,19623.26,C726291545,6272.59,11503.33,0,0
15,CASH_OUT,2437.51,C768440732,2142.96,0.0,C757084809,8844.23,11281.74,0,0
547,TRANSFER,43809.86,C565564631,135598.98,91789.12,C646351240,404417.03,448226.89,0,0
81,TRANSFER,1638.27,C743930718,21285.28,19647.01,C877667054,841461.77,843100.04,0,0
13,DEBIT,3712.2,C617224465,8094.77,4382.57,C847177086,806.94,4519.14,0,0
448,TRANSFER,2884.55,C631978277,37085.54,34200.99,C710939661,16602.95,19487.5,0,0
584,PAYMENT,3931.93,C713571509,2508.18,0.0,M751442504,142967.72,146899.65,0,0
223,TRANSFER,1383.49,C817132568,116030.77,114647.28,C663295641,86171.67,87555.16,0,0
584,CASH_IN,2544.13,C793722391,995.32,0.0,C232426412,2140.41,4684.54,0,0
298,TRANSFER,57120.58,C703399528,172474.67,0.0,C978383676,5793.72,62914.3,1,0
280,PAYMENT,7206.5,C517445461,7763.73,557.23,M226389963,6200.95,13407.45,0,0
241,CASH_OUT,287.03,C808067317,1720.18,1433.15,C189626775,2689.32,2976.35,0,0
713,TRANSFER,3206.25,C810968203,9958.96,6752.71,C109426785,61065.4,64271.65,0,0
146,CASH_IN,17092.78,C410389529,307927.83,290835.05,C197758463,18410.5,35503.28,0,0
345,DEBIT,627.45,C221417174,17069.42,16441.97,C630900853,3290.96,3918.41,0,0
533,DEBIT,2291.02,C916609252,8571.18,6280.16,C525688394,2216.58,4507.6,0,0
464,CASH_OUT,10482.76,C326282982,3292.0,0.0,C457809796,1429.17,11911.93,0,0
208,CASH_OUT,2021.22,C278048244,134899.73,132878.51,C608431413,70535.71,72556.93,0,0
134,CASH_IN,212.56,C641911275,20557.01,20344.45,C932342341,8171.99,8384.55,0,0
620,TRANSFER,13513.28,C531464475,645.02,0.0,C538517047,35515.99,49029.27,0,0
514,PAYMENT,3032.74,C564671184,187.11,0.0,M968965560,684.04,3716.78,0,0
378,TRANSFER,7542.99,C973442896,319.95,0.0,C679109107,2423.91,9966.9,0,0
218,DEBIT,1557.57,C174729739,283369.87,281812.3,C195449079,186138.07,187695.64,0,0
166,PAYMENT,1082.2,C171970240,17006.48,15924.28,M163751057,12686.9,13769.1,0,0
364,PAYMENT,2656.92,C910165807,3589.91,932.99,M190440789,4555.31,7212.23,0,0
718,DEBIT,4222.14,C761159591,1082.78,0.0,C371719552,1860.9,6083.04,0,0
212,PAYMENT,7860.18,C945100601,3098.42,0.0,M758890335,10831.62,18691.8,0,0
373,PAYMENT,3604.56,C834880221,464.96,0.0,M948727531,8503.32,12107.88,0,0
206,DEBIT,2678.02,C183936347,-7585.36,4907.34,C119548264,5653.51,8331.53,0,0
363,DEBIT,175.42,C571316177,2660.86,2485.44,C631791971,8030.21,8205.63,0,0
679,CASH_IN,2205.35,C148520385,45151.17,42945.82,C320017298,37423.83,39629.18,0,0
678,CASH_IN,859.59,C929508310,145.45,0.0,C254510206,2231.97,3091.56,0,0
339,PAYMENT,497.15,C715544494,8529.66,8032.51,M544905359,3497.06,3994.21,0,0
571,CASH_IN,11163.49,C776068324,3105.79,0.0,C686040413,21982.9,33146.39,0,0
339,TRANSFER,42083.24,C688416460,1675663.22,1633579.98,C511290506,2621.58,44704.82,0,0
463,TRANSFER,3497.74,C752730971,2133.77,0.0,C302993247,11044.96,14542.7,0,0
534,DEBIT,2875.2,C421470799,4444.36,1569.16,C318839427,1217.73,4092.93,0,0
165,DEBIT,5477.99,C302229109,722563.5,717085.51,C207187854,8540.25,14018.24,0,0
581,DEBIT,,C396930335,34944.37,30173.62,C925858882,3945.14,8715.89,0,0
172,DEBIT,1382.95,C896487604,8981.9,7598.95,C208899795,618.5,2001.45,0,0
354,CASH_OUT,5866.89,C859351433,11780.94,5914.05,C688638272,968.98,6835.87,0,0
47,PAYMENT,2654.58,C555547786,992.22,0.0,M249193394,6752.34,9406.92,0,0
640,CASH_IN,1897.92,C649947392,3760.2,1862.28,C215412550,18487.61,20385.53,0,0
46,TRANSFER,28386.15,C832429726,3273.24,0.0,C392633538,1099.03,29485.18,1,0
669,CASH_IN,6228.37,C716592773,357.16,0.0,C873694835,12637.6,18865.97,0,0
