date,base_currency,quote_currency,exchange_rate,ecb_main_refinancing_rate,inflation_rate_yoy
2023-09-22,EUR,GBP,0.84939,3.5643,2.04
2023-09-22,EUR,USD,1.076378,3.5156,2.03
2023-09-22,EUR,PLN,4.288485,3.6874,2.29
2023-09-22,EUR,NOK,11.498221,3.515,2.96
2023-09-22,EUR,HUF,385.949724,3.5599,2.18
2023-09-22,EUR,RON,4.990204,3.4784,1.2
2023-09-25,EUR,CHF,0.949869,3.5883,1.59
2023-09-25,EUR,HUF,385.24378,3.38,1.59
2023-09-25,EUR,NOK,11.480482,3.5438,2.61
2023-09-25,EUR,USD,1.074221,3.5724,2.95
2023-09-25,EUR,RON,4.999727,3.5031,1.96
2023-09-25,EUR,DKK,7.446949,3.4396,2.81
2023-09-25,EUR,BGN,1.973204,3.4404,
2023-09-25,EUR,JPY,158.79834,3.5606,2.82
2023-09-25,EUR,SEK,11.329762,3.4852,0.38
2023-09-25,EUR,PLN,4.348277,3.4553,2.5
2023-09-26,EUR,USD,1.07832,3.5102,1.83
2023-09-26,EUR,GBP,0.861658,3.3786,1.72
2023-09-26,EUR,JPY,158.539587,3.5295,1.0
2023-09-26,EUR,RON,5.011032,3.4689,1.02
2023-09-26,EUR,PLN,4.329794,3.4358,2.32
2023-09-26,EUR,CZK,25.099579,3.413,3.99
2023-09-26,EUR,NOK,11.521776,3.6627,2.59
2023-09-26,EUR,SEK,11.147085,3.5564,4.63
2023-09-26,EUR,DKK,7.454384,3.3285,3.01
2023-09-27,EUR,RON,4.993732,3.4627,2.66
2023-09-27,EUR,USD,1.077086,3.6001,0.6
2023-09-27,EUR,SEK,11.172949,3.4839,
2023-09-27,EUR,HUF,385.901566,3.5536,2.19
2023-09-27,EUR,JPY,158.143133,3.5129,3.13
2023-09-27,EUR,GBP,0.860341,3.302,1.61
2023-09-27,EUR,CZK,25.174721,3.5404,2.88
2023-09-27,EUR,CHF,0.94824,3.3564,1.47
2023-09-27,EUR,BGN,1.954635,3.622,1.25
2023-09-27,EUR,PLN,4.307186,3.5497,3.37
2023-09-27,EUR,NOK,11.395254,,2.07
2023-09-28,EUR,SEK,11.270242,3.5369,2.32
2023-09-28,EUR,CHF,0.960467,3.511,1.27
2023-09-28,EUR,JPY,157.81072,3.6184,2.73
2023-09-28,EUR,RON,4.989603,3.6105,1.6
2023-09-28,EUR,GBP,0.861979,3.6361,3.79
2023-09-28,EUR,HUF,383.795286,3.5721,2.39
2023-09-28,EUR,DKK,7.453017,3.5318,3.52
2023-09-28,EUR,USD,1.076864,3.5496,4.01
2023-09-28,EUR,BGN,1.966189,3.4021,1.72
2023-09-28,EUR,PLN,4.310526,3.4084,1.95
2023-09-28,EUR,CZK,25.143064,3.4351,2.15
2023-09-29,EUR,RON,4.966248,3.4574,1.35
2023-09-29,EUR,DKK,7.430297,3.4024,1.93
2023-09-29,EUR,SEK,11.148137,3.7291,1.38
2023-09-29,EUR,USD,1.083788,3.469,2.51
2023-09-29,EUR,BGN,1.974441,3.5779,2.17
2023-09-29,EUR,NOK,11.461433,3.4998,1.56
2023-09-29,EUR,HUF,384.380797,3.4575,2.94
2023-09-29,EUR,PLN,4.320136,3.3115,3.2
2023-09-29,EUR,CZK,25.024311,3.5254,3.28
2023-09-29,EUR,CHF,0.95727,3.7373,2.74
2023-10-02,EUR,PLN,4.337897,3.4016,2.72
2023-10-02,EUR,RON,5.017953,3.3901,3.94
2023-10-02,EUR,NOK,11.540114,3.3275,4.1
2023-10-02,EUR,DKK,7.502146,3.6051,2.79
2023-10-02,EUR,USD,1.081889,3.4168,1.64
2023-10-02,EUR,GBP,0.859363,3.5607,3.35
2023-10-02,EUR,BGN,1.966141,3.6369,2.05
2023-10-02,EUR,SEK,11.207828,3.462,1.83
2023-10-02,EUR,HUF,380.663638,3.5298,1.62
2023-10-02,EUR,JPY,159.247436,3.5632,3.43
2023-10-03,EUR,BGN,1.972252,3.469,1.85
2023-10-03,EUR,JPY,158.454456,3.3754,1.46
2023-10-03,EUR,NOK,11.568302,3.5932,3.82
2023-10-03,EUR,HUF,386.21538,3.5561,1.94
2023-10-03,EUR,RON,4.956025,3.5612,2.45
2023-10-03,EUR,USD,1.0798,3.4106,4.22
2023-10-03,EUR,DKK,7.524461,3.401,1.77
2023-10-03,EUR,PLN,4.305051,3.629,0.71
2023-10-03,EUR,CZK,25.034959,3.5714,2.63
2023-10-03,EUR,GBP,0.860191,3.4734,2.97
2023-10-03,EUR,SEK,11.222765,3.5181,3.81
2023-10-04,EUR,SEK,11.226192,3.4093,5.11
2023-10-04,EUR,USD,1.072094,3.5764,2.44
2023-10-04,EUR,CHF,0.954266,3.6385,4.62
2023-10-04,EUR,RON,4.973159,3.4006,3.81
2023-10-04,EUR,CZK,25.129246,3.5267,1.73
2023-10-04,EUR,BGN,1.959426,3.546,2.47
2023-10-04,EUR,DKK,7.434033,3.5485,0.83
2023-10-04,EUR,GBP,0.860684,3.475,2.97
2023-10-04,EUR,HUF,385.377572,3.5008,3.49
2023-10-04,EUR,PLN,4.30175,3.5138,4.36
2023-10-05,EUR,JPY,158.185717,3.5725,4.25
2023-10-05,EUR,CZK,25.099484,3.516,2.73
2023-10-05,EUR,PLN,4.277621,3.3219,2.86
2023-10-05,EUR,RON,4.955863,3.3827,3.83
2023-10-05,EUR,HUF,385.129765,3.6319,1.57
2023-10-05,EUR,BGN,1.960426,3.4923,0.54
2023-10-05,EUR,SEK,11.305522,3.3513,2.59
2023-10-05,EUR,USD,1.074306,3.4845,2.53
2023-10-05,EUR,NOK,11.443364,3.5078,2.02
2023-10-05,EUR,CHF,0.950068,3.6713,1.2
2023-10-05,EUR,DKK,7.467523,,3.13
2023-10-05,EUR,GBP,0.867815,3.4636,4.45
2023-10-06,EUR,JPY,159.923754,3.4352,0.02
2023-10-06,EUR,RON,4.99027,3.3374,1.99
2023-10-06,EUR,DKK,7.503922,3.3779,1.21
2023-10-06,EUR,CHF,0.943965,3.6153,2.2
2023-10-06,EUR,USD,1.084393,3.338,2.41
2023-10-06,EUR,CZK,24.987849,3.7834,4.78
2023-10-06,EUR,GBP,0.863554,3.6143,4.98
2023-10-06,EUR,BGN,1.951108,3.6146,1.95
2023-10-06,EUR,PLN,4.380589,3.5822,2.41
2023-10-06,EUR,SEK,11.172971,3.4754,3.24
2023-10-06,EUR,HUF,386.158537,3.4251,2.65
2023-10-06,EUR,NOK,11.509284,3.5971,2.13
2023-10-09,EUR,DKK,7.491949,3.5755,0.97
2023-10-09,EUR,GBP,0.855951,3.3605,1.82
2023-10-09,EUR,HUF,384.715499,3.4216,1.99
2023-10-09,EUR,PLN,4.282777,3.5706,2.8
2023-10-09,EUR,CZK,25.039133,3.4491,4.42
2023-10-09,EUR,CHF,0.94098,3.5466,2.95
2023-10-09,EUR,NOK,11.55512,3.4568,1.18
2023-10-09,EUR,SEK,11.178248,3.3845,2.92
2023-10-09,EUR,JPY,158.326217,3.403,1.92
2023-10-09,EUR,BGN,1.966223,3.5674,4.19
2023-10-09,EUR,USD,1.085107,3.3501,2.8
2023-10-10,EUR,BGN,1.9625,3.5239,3.8
2023-10-10,EUR,GBP,0.862491,3.4133,1.72
2023-10-10,EUR,USD,1.092867,3.5928,2.93
2023-10-10,EUR,CZK,25.182933,3.3622,1.09
2023-10-10,EUR,NOK,11.59281,3.6122,2.27
2023-10-10,EUR,DKK,7.442062,3.3311,3.21
2023-10-10,EUR,RON,4.990133,3.6411,2.6
2023-10-11,EUR,SEK,11.180196,3.2962,3.14
2023-10-11,EUR,CHF,0.958559,3.5698,1.81
2023-10-11,EUR,PLN,4.332663,3.56,3.75
2023-10-11,EUR,RON,4.990569,3.492,1.03
2023-10-11,EUR,HUF,382.473262,3.5012,1.86
2023-10-11,EUR,USD,1.089385,3.5099,3.82
2023-10-11,EUR,GBP,0.861081,3.524,4.03
2023-10-11,EUR,CZK,25.28482,3.5659,2.35
2023-10-11,EUR,BGN,1.96209,3.643,0.92
2023-10-11,EUR,NOK,11.393926,3.5499,2.5
2023-10-11,EUR,DKK,7.468548,3.672,0.92
2023-10-11,EUR,JPY,158.134485,3.4487,1.48
2023-10-12,EUR,NOK,11.465028,3.5415,3.32
2023-10-12,EUR,DKK,7.48332,3.4261,1.0
2023-10-12,EUR,CHF,0.947034,3.5792,2.88
2023-10-12,EUR,JPY,158.029207,3.6597,2.57
2023-10-12,EUR,GBP,0.856812,3.5764,4.09
2023-10-12,EUR,RON,4.929175,3.5721,2.04
2023-10-12,EUR,USD,1.076029,3.6169,2.47
2023-10-12,EUR,PLN,4.331947,3.6904,1.81
2023-10-12,EUR,CZK,25.086001,3.418,3.56
2023-10-13,EUR,USD,1.076276,3.5318,2.61
2023-10-13,EUR,CHF,0.945509,3.4565,3.6
2023-10-13,EUR,BGN,1.956825,3.3521,2.73
2023-10-13,EUR,CZK,25.194067,3.5129,2.35
2023-10-13,EUR,DKK,7.471898,3.3767,-0.16
2023-10-13,EUR,NOK,11.448596,3.6167,3.16
2023-10-13,EUR,HUF,385.202228,3.2506,2.72
2023-10-13,EUR,JPY,158.161692,3.3768,3.26
2023-10-13,EUR,SEK,11.205036,3.5006,3.27
2023-10-16,EUR,NOK,11.484928,3.419,3.63
2023-10-16,EUR,CHF,0.949091,3.5348,3.19
2023-10-16,EUR,PLN,4.306708,3.5256,3.16
2023-10-16,EUR,HUF,387.705414,3.3843,0.77
2023-10-16,EUR,BGN,1.965297,3.4765,2.84
2023-10-16,EUR,USD,1.077434,3.4293,2.96
2023-10-16,EUR,RON,4.989014,3.4521,1.97
2023-10-16,EUR,SEK,11.174646,3.4289,0.54
2023-10-16,EUR,GBP,0.865726,3.4293,1.19
2023-10-17,EUR,NOK,11.552659,3.5432,1.2
2023-10-17,EUR,DKK,7.45571,3.5807,2.11
2023-10-17,EUR,RON,4.987479,3.4846,1.15
2023-10-17,EUR,JPY,157.016074,3.4221,2.27
2023-10-17,EUR,CHF,0.946135,3.4865,0.99
2023-10-17,EUR,PLN,4.344795,3.4228,2.8
2023-10-17,EUR,BGN,1.952754,3.4208,-0.37
2023-10-17,EUR,HUF,386.184901,3.3918,1.47
2023-10-17,EUR,GBP,0.864624,3.4215,1.86
2023-10-18,EUR,GBP,0.862194,3.4919,1.8
2023-10-18,EUR,JPY,157.844179,3.4579,0.75
2023-10-18,EUR,SEK,11.251882,3.5624,1.6
2023-10-18,EUR,NOK,11.427789,3.3986,2.38
2023-10-18,EUR,PLN,4.306368,3.4893,3.61
2023-10-18,EUR,HUF,387.295885,3.5405,2.2
2023-10-18,EUR,DKK,7.541721,3.4953,4.33
2023-10-18,EUR,CZK,25.05431,3.2717,1.71
2023-10-18,EUR,CHF,0.951717,3.4149,1.93
2023-10-18,EUR,RON,4.937856,3.4518,2.39
2023-10-18,EUR,BGN,1.961152,3.5062,2.89
2023-10-19,EUR,BGN,1.955435,3.5802,2.13
2023-10-19,EUR,DKK,7.42568,3.4921,3.41
2023-10-19,EUR,PLN,4.321865,3.4871,
2023-10-19,EUR,USD,1.07447,3.4793,1.53
2023-10-19,EUR,CZK,24.975458,3.6247,2.82
2023-10-19,EUR,GBP,0.856074,3.66,0.87
2023-10-19,EUR,SEK,11.230494,3.5055,4.21
2023-10-19,EUR,RON,4.99046,3.5487,2.93
2023-10-20,EUR,SEK,11.188394,3.5292,0.45
2023-10-20,EUR,RON,4.979296,3.499,4.54
2023-10-20,EUR,JPY,159.172731,3.4498,3.81
2023-10-20,EUR,USD,1.078074,3.4694,2.77
2023-10-20,EUR,BGN,1.966799,3.4723,0.82
2023-10-20,EUR,PLN,4.279946,3.5473,2.61
2023-10-20,EUR,CHF,0.952058,3.5661,3.62
2023-10-20,EUR,GBP,0.85989,3.5444,1.02
2023-10-20,EUR,CZK,25.132941,3.4393,1.94
2023-10-20,EUR,NOK,11.532764,3.5552,1.83
2023-10-20,EUR,DKK,7.506967,3.4488,3.41
2023-10-20,EUR,HUF,386.867945,,2.44
2023-10-23,EUR,HUF,385.284382,3.5046,0.96
2023-10-23,EUR,NOK,11.519326,3.4303,2.75
2023-10-23,EUR,BGN,1.966696,3.1527,2.33
2023-10-23,EUR,CZK,24.899426,3.5014,4.01
2023-10-23,EUR,GBP,0.860079,3.4499,0.37
2023-10-23,EUR,RON,4.969044,3.5439,0.72
2023-10-23,EUR,CHF,0.95433,3.5271,1.66
2023-10-23,EUR,JPY,159.415235,3.5168,
2023-10-23,EUR,PLN,4.342446,3.6272,3.97
2023-10-24,EUR,DKK,7.518112,3.4107,3.25
2023-10-24,EUR,JPY,158.672184,3.414,2.51
2023-10-24,EUR,CHF,0.951657,3.5792,4.9
2023-10-24,EUR,RON,4.959051,3.3961,0.93
2023-10-24,EUR,PLN,4.280558,3.433,2.66
2023-10-24,EUR,NOK,11.458087,3.4245,3.05
2023-10-24,EUR,SEK,11.173715,3.527,1.45
2023-10-24,EUR,BGN,1.93328,3.4685,1.21
2023-10-24,EUR,USD,1.078413,3.4027,4.79
2023-10-24,EUR,HUF,384.203128,3.6392,2.61
2023-10-24,EUR,GBP,0.856015,3.4551,2.39
2023-10-24,EUR,CZK,25.228021,3.5187,4.15
2023-10-25,EUR,PLN,4.297937,3.6942,
2023-10-25,EUR,JPY,157.720527,3.5684,0.62
2023-10-25,EUR,CZK,25.070427,3.6227,-0.17
2023-10-25,EUR,DKK,7.448243,3.4657,3.18
2023-10-25,EUR,USD,1.089474,3.54,1.88
2023-10-25,EUR,GBP,0.856346,3.3697,3.24
2023-10-25,EUR,SEK,11.236835,3.3255,4.07
2023-10-25,EUR,CHF,0.950574,3.4247,3.52
2023-10-25,EUR,HUF,379.466921,3.4236,4.0
2023-10-25,EUR,NOK,11.462992,3.3782,1.86
2023-10-25,EUR,RON,5.026807,3.3648,1.27
2023-10-26,EUR,SEK,11.214524,3.4084,2.12
2023-10-26,EUR,RON,4.987808,3.4833,3.71
2023-10-26,EUR,NOK,11.348624,3.5579,1.71
2023-10-26,EUR,CHF,0.951281,3.5617,1.05
2023-10-26,EUR,PLN,4.328156,3.6134,3.88
2023-10-26,EUR,CZK,25.065609,3.5388,2.08
2023-10-26,EUR,HUF,384.989603,3.4736,1.95
2023-10-26,EUR,JPY,158.176662,3.6193,3.28
2023-10-26,EUR,GBP,0.861497,3.7572,4.81
2023-10-26,EUR,BGN,1.969203,3.4465,2.73
2023-10-26,EUR,USD,1.072126,3.477,3.89
2023-10-26,EUR,DKK,7.470752,3.6874,2.92
2023-10-27,EUR,GBP,0.859163,3.5029,3.42
2023-10-27,EUR,PLN,4.30968,3.4324,3.37
2023-10-27,EUR,SEK,11.12915,3.3372,2.25
2023-10-27,EUR,HUF,384.433019,3.6145,3.39
2023-10-27,EUR,RON,4.953941,3.5507,0.16
2023-10-27,EUR,NOK,11.609715,3.4839,2.61
2023-10-27,EUR,DKK,7.450537,3.5135,2.33
2023-10-27,EUR,USD,1.082404,3.3641,0.62
2023-10-27,EUR,CZK,25.084368,3.4753,2.86
2023-10-30,EUR,BGN,1.957119,3.6061,3.61
2023-10-30,EUR,GBP,0.859545,3.4928,1.81
2023-10-30,EUR,PLN,4.328387,3.4295,0.81
2023-10-30,EUR,USD,1.075967,3.7671,2.86
2023-10-30,EUR,HUF,385.737894,3.5699,2.88
2023-10-30,EUR,RON,4.977661,3.6255,2.99
2023-10-30,EUR,CZK,25.065012,3.6462,4.86
2023-10-30,EUR,SEK,11.176764,3.6681,4.68
2023-10-30,EUR,JPY,157.697466,3.4956,2.37
2023-10-30,EUR,NOK,11.519289,3.4632,4.75
2023-10-30,EUR,DKK,7.48032,3.4336,1.82
2023-10-31,EUR,RON,4.974644,3.4961,3.27
2023-10-31,EUR,CHF,0.948324,3.5233,1.23
2023-10-31,EUR,CZK,24.910111,3.557,3.12
2023-10-31,EUR,PLN,4.326945,3.3898,3.8
2023-10-31,EUR,NOK,11.519911,3.5404,-0.04
2023-10-31,EUR,DKK,7.47874,3.5185,3.54
2023-10-31,EUR,USD,1.07779,3.6061,2.43
2023-10-31,EUR,SEK,11.156949,3.5862,2.93
2023-10-31,EUR,BGN,1.961682,3.4875,0.03
2023-10-31,EUR,JPY,159.039949,3.4668,0.23
2023-11-01,EUR,GBP,0.86607,3.3613,2.6
2023-11-01,EUR,HUF,388.906404,3.4448,1.89
2023-11-01,EUR,CHF,0.948699,3.4938,3.47
2023-11-01,EUR,USD,1.081621,3.6288,1.46
2023-11-01,EUR,BGN,1.963958,3.4485,-0.04
2023-11-01,EUR,DKK,7.506171,3.5594,2.34
2023-11-01,EUR,NOK,11.454992,3.3185,3.09
2023-11-01,EUR,PLN,4.345663,3.5377,3.09
2023-11-01,EUR,SEK,11.200223,3.6908,0.68
2023-11-02,EUR,RON,4.986964,3.4879,0.73
2023-11-02,EUR,CHF,0.946089,3.3622,2.74
2023-11-02,EUR,BGN,1.968294,3.4319,2.03
2023-11-02,EUR,PLN,4.351099,3.5733,1.77
2023-11-02,EUR,DKK,7.433266,3.5866,2.35
2023-11-02,EUR,GBP,0.863118,3.5056,1.9
2023-11-02,EUR,CZK,25.226137,3.657,2.46
2023-11-02,EUR,USD,1.082793,3.35,4.08
2023-11-02,EUR,SEK,11.282831,3.3917,1.1
2023-11-02,EUR,JPY,157.665749,3.478,3.1
2023-11-03,EUR,DKK,7.461594,3.5198,3.57
2023-11-03,EUR,HUF,382.666405,3.4188,4.7
2023-11-03,EUR,CZK,25.010853,3.3008,2.3
2023-11-03,EUR,GBP,0.863172,3.5392,1.63
2023-11-03,EUR,USD,1.075308,3.52,1.73
2023-11-03,EUR,RON,4.936167,3.4797,4.03
2023-11-03,EUR,NOK,11.606338,3.6783,1.91
2023-11-03,EUR,CHF,0.952906,3.5978,0.29
2023-11-03,EUR,PLN,4.334398,3.4193,1.78
2023-11-03,EUR,SEK,11.228477,3.683,2.49
2023-11-06,EUR,HUF,385.865065,3.3594,0.56
2023-11-06,EUR,CHF,0.946587,3.5971,5.14
2023-11-06,EUR,JPY,159.890301,3.392,3.79
2023-11-06,EUR,BGN,1.957132,3.5857,2.1
2023-11-06,EUR,SEK,11.230279,3.5648,1.0
2023-11-06,EUR,RON,4.98128,3.4571,3.79
2023-11-06,EUR,NOK,11.566964,3.4778,2.22
2023-11-06,EUR,CZK,25.373955,3.4992,1.85
2023-11-06,EUR,PLN,4.330419,3.5827,3.01
2023-11-06,EUR,GBP,0.860925,3.4619,1.81
2023-11-07,EUR,HUF,384.248541,3.4944,5.19
2023-11-07,EUR,CHF,0.951513,3.4986,2.07
2023-11-07,EUR,GBP,0.866723,3.7006,1.99
2023-11-07,EUR,CZK,25.010205,3.6103,2.26
2023-11-07,EUR,NOK,11.531788,3.6608,4.51
2023-11-07,EUR,DKK,7.516129,3.4817,0.28
2023-11-07,EUR,SEK,11.121127,3.456,1.69
2023-11-07,EUR,BGN,1.972694,3.4145,1.53
2023-11-07,EUR,USD,1.06631,3.541,3.61
2023-11-07,EUR,RON,4.989214,3.3751,2.58
2023-11-07,EUR,JPY,157.977998,3.5414,2.1
2023-11-08,EUR,CHF,0.952016,3.6254,1.9
2023-11-08,EUR,GBP,0.859363,3.4506,1.23
2023-11-08,EUR,CZK,24.775971,3.6092,4.43
2023-11-08,EUR,BGN,1.950258,3.5454,2.61
2023-11-08,EUR,RON,4.943318,3.393,2.74
2023-11-08,EUR,NOK,11.666514,3.5285,1.74
2023-11-08,EUR,USD,1.08676,3.3865,1.99
2023-11-08,EUR,JPY,157.818753,3.563,0.9
2023-11-08,EUR,HUF,384.101564,3.3669,1.64
2023-11-08,EUR,DKK,7.51896,3.5597,3.1
2023-11-09,EUR,NOK,11.386759,3.6597,3.7
2023-11-09,EUR,PLN,4.33903,3.5854,2.86
2023-11-09,EUR,RON,4.940146,3.3553,0.83
2023-11-09,EUR,SEK,11.110076,3.5578,4.74
2023-11-09,EUR,CHF,0.94628,3.6547,4.98
2023-11-09,EUR,BGN,1.957955,3.6968,2.2
2023-11-09,EUR,HUF,386.033507,3.5308,1.11
2023-11-09,EUR,JPY,157.883751,3.3881,
2023-11-09,EUR,CZK,24.832635,3.4517,2.31
2023-11-10,EUR,DKK,7.441487,3.6066,3.62
2023-11-10,EUR,PLN,4.318143,3.5672,2.36
2023-11-10,EUR,GBP,0.858817,3.5363,0.84
2023-11-10,EUR,SEK,11.176631,3.4938,1.77
2023-11-10,EUR,CZK,25.278776,3.7409,2.41
2023-11-10,EUR,NOK,11.428062,3.5096,5.39
2023-11-10,EUR,BGN,1.969414,3.3548,3.01
2023-11-10,EUR,RON,4.945837,3.4085,2.5
2023-11-10,EUR,JPY,159.954095,3.5962,1.25
2023-11-10,EUR,USD,1.082679,3.5838,3.4
2023-11-10,EUR,HUF,386.220813,3.5244,2.35
2023-11-13,EUR,CHF,0.956102,3.4093,3.09
2023-11-13,EUR,DKK,7.461711,3.4855,2.08
2023-11-13,EUR,CZK,24.963476,3.5261,2.38
2023-11-13,EUR,USD,1.075746,3.5093,0.09
2023-11-13,EUR,PLN,4.307504,3.4957,2.94
2023-11-13,EUR,JPY,159.766298,3.4211,3.08
2023-11-13,EUR,HUF,384.660689,3.3797,3.83
2023-11-13,EUR,BGN,1.968373,3.4248,3.01
2023-11-13,EUR,SEK,11.093454,3.3816,3.56
2023-11-13,EUR,RON,4.959682,3.3423,0.42
2023-11-13,EUR,NOK,11.430341,3.4532,2.83
2023-11-13,EUR,GBP,0.859059,3.6452,1.53
2023-11-14,EUR,SEK,11.317713,3.4751,3.16
2023-11-14,EUR,CZK,25.052207,3.5392,3.6
2023-11-14,EUR,GBP,0.860622,3.5495,1.44
2023-11-14,EUR,CHF,0.951373,3.3397,1.23
2023-11-14,EUR,DKK,7.429926,3.4777,2.48
2023-11-14,EUR,HUF,383.29869,3.4726,3.25
2023-11-14,EUR,JPY,158.878504,3.5667,3.8
2023-11-14,EUR,BGN,1.965032,3.5572,2.06
2023-11-14,EUR,PLN,4.259688,3.4697,0.92
2023-11-14,EUR,USD,1.084867,3.4059,2.22
2023-11-14,EUR,RON,4.982182,3.4649,0.23
2023-11-14,EUR,NOK,11.505428,3.4193,1.17
2023-11-15,EUR,CZK,25.104223,3.5958,1.09
2023-11-15,EUR,HUF,385.39536,3.6205,2.82
2023-11-15,EUR,NOK,11.422233,3.5834,1.86
2023-11-15,EUR,USD,1.077633,3.411,1.0
2023-11-15,EUR,GBP,0.857896,3.5665,2.49
2023-11-15,EUR,DKK,7.461132,3.6644,1.85
2023-11-15,EUR,JPY,159.345426,3.3467,3.18
2023-11-15,EUR,CHF,0.947998,3.3063,3.46
2023-11-15,EUR,PLN,4.340884,3.489,2.6
2023-11-15,EUR,SEK,11.165094,3.4177,1.27
2023-11-16,EUR,JPY,159.399502,3.3719,3.41
2023-11-16,EUR,SEK,11.198112,3.4776,2.16
2023-11-16,EUR,RON,4.958889,3.3988,1.16
2023-11-16,EUR,NOK,11.513668,3.5713,1.61
2023-11-16,EUR,PLN,4.32058,3.4782,1.28
2023-11-16,EUR,BGN,1.962474,3.4767,3.71
2023-11-16,EUR,CHF,0.952278,3.5161,4.54
2023-11-16,EUR,GBP,0.869538,3.5161,1.96
2023-11-16,EUR,DKK,7.447929,3.4504,3.2
2023-11-16,EUR,HUF,382.050469,3.5637,3.72
2023-11-16,EUR,USD,1.075416,3.6173,2.1
2023-11-17,EUR,GBP,0.859449,3.5376,3.68
2023-11-17,EUR,CZK,24.889476,3.6071,2.28
2023-11-17,EUR,PLN,4.30716,3.3584,3.08
2023-11-17,EUR,BGN,1.952661,3.492,1.6
2023-11-17,EUR,NOK,11.482211,3.51,3.02
2023-11-17,EUR,CHF,0.949291,3.6835,2.79
2023-11-17,EUR,DKK,7.486124,3.5697,2.17
2023-11-20,EUR,BGN,1.96598,3.5633,4.16
2023-11-20,EUR,DKK,7.489573,3.3636,3.39
2023-11-20,EUR,USD,1.084886,3.6307,3.46
2023-11-20,EUR,PLN,4.319345,3.3711,1.7
2023-11-20,EUR,RON,4.950605,3.5306,3.28
2023-11-20,EUR,JPY,159.316546,3.5553,2.41
2023-11-20,EUR,CZK,25.022243,3.3993,3.82
2023-11-20,EUR,CHF,0.947345,3.4633,0.96
2023-11-20,EUR,SEK,11.290499,3.4479,2.36
2023-11-20,EUR,HUF,385.076841,3.5892,1.75
2023-11-20,EUR,NOK,11.445607,3.3644,1.17
2023-11-21,EUR,NOK,11.456623,3.6178,2.22
2023-11-21,EUR,HUF,386.806332,3.56,3.52
2023-11-21,EUR,CZK,25.202971,3.5734,0.74
2023-11-21,EUR,RON,4.954378,3.446,1.02
2023-11-21,EUR,JPY,157.792083,3.4765,3.08
2023-11-21,EUR,SEK,11.176619,3.4211,0.82
2023-11-21,EUR,GBP,0.861645,3.4861,1.46
2023-11-21,EUR,DKK,7.460671,3.7517,2.28
2023-11-21,EUR,BGN,1.949801,3.5336,2.83
2023-11-21,EUR,PLN,4.329082,3.4349,2.57
2023-11-22,EUR,SEK,11.166686,3.4139,3.15
2023-11-22,EUR,CHF,0.95162,3.2911,1.86
2023-11-22,EUR,GBP,0.855739,3.3785,2.73
2023-11-22,EUR,DKK,7.381011,3.5706,3.9
2023-11-22,EUR,JPY,158.4606,3.5183,3.14
2023-11-22,EUR,PLN,4.300363,,2.14
2023-11-22,EUR,RON,4.995982,3.5186,2.16
2023-11-22,EUR,NOK,11.423186,3.5916,4.54
2023-11-22,EUR,CZK,25.147999,3.6287,3.18
2023-11-22,EUR,USD,1.085446,3.4828,3.9
2023-11-23,EUR,CZK,25.096604,3.7787,2.95
2023-11-23,EUR,RON,4.999734,3.3586,3.63
2023-11-23,EUR,DKK,7.44662,3.5035,4.13
2023-11-23,EUR,NOK,11.490759,3.4969,2.56
2023-11-23,EUR,JPY,159.401091,3.5167,1.28
2023-11-23,EUR,BGN,1.948461,3.6769,1.19
2023-11-23,EUR,HUF,384.682544,3.4226,4.01
2023-11-23,EUR,PLN,4.306705,3.4465,1.09
2023-11-23,EUR,USD,1.083605,3.6296,3.22
2023-11-23,EUR,SEK,11.155069,3.3503,
2023-11-24,EUR,GBP,0.860434,3.4407,2.14
2023-11-24,EUR,PLN,4.337031,3.5755,2.96
2023-11-24,EUR,JPY,158.971878,3.5095,1.81
2023-11-24,EUR,NOK,11.496476,3.4276,1.9
2023-11-24,EUR,RON,4.98939,3.5168,4.44
2023-11-24,EUR,CHF,0.953539,3.5212,1.28
2023-11-24,EUR,BGN,1.95751,3.4463,2.49
2023-11-24,EUR,HUF,384.001695,3.5637,5.08
2023-11-24,EUR,DKK,7.444931,3.3205,4.0
2023-11-24,EUR,CZK,25.0627,3.4177,3.35
2023-11-24,EUR,SEK,11.154717,3.4831,1.55
2023-11-24,EUR,USD,1.082335,3.4895,2.92
2023-11-27,EUR,RON,4.98902,3.5785,0.3
2023-11-27,EUR,CHF,0.945446,3.4695,2.92
2023-11-27,EUR,USD,1.079692,3.6213,3.29
2023-11-27,EUR,NOK,11.518369,,5.05
2023-11-27,EUR,SEK,11.216777,3.7337,0.72
2023-11-27,EUR,DKK,7.400513,3.5238,3.97
2023-11-27,EUR,JPY,157.788928,3.5183,2.32
2023-11-27,EUR,PLN,4.297342,3.4638,3.18
2023-11-27,EUR,CZK,25.236454,3.45,3.57
2023-11-28,EUR,USD,1.074586,3.504,2.46
2023-11-28,EUR,BGN,1.95704,3.5824,3.01
2023-11-28,EUR,NOK,11.427892,3.3742,2.77
2023-11-28,EUR,DKK,7.502797,3.4709,4.37
2023-11-28,EUR,CZK,25.128969,3.4161,1.97
2023-11-28,EUR,SEK,11.294895,3.5577,6.1
2023-11-28,EUR,GBP,0.854054,3.6092,3.16
2023-11-28,EUR,CHF,0.947174,3.6228,2.32
2023-11-28,EUR,RON,4.973411,3.6269,1.3
2023-11-28,EUR,HUF,387.742988,3.5426,3.74
